Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_ERJ-3EKJ1800V,R,180 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 180 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1800V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ1800V
R_ERJ-3EKJ1801V,R,1.8 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.8 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1801V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ1801V
R_ERJ-3EKJ1802V,R,18 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 18 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1802V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ1802V
R_ERJ-3EKJ1803V,R,180 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 180 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1803V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ1803V
R_ERJ-3EKJ20R0V,R,20 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 20 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ20R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ20R0V
R_ERJ-3EKJ2000V,R,200 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 200 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2000V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2000V
R_ERJ-3EKJ2001V,R,2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2001V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2001V
R_ERJ-3EKJ2002V,R,20 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 20 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2002V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2002V
R_ERJ-3EKJ2003V,R,200 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 200 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2003V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2003V
R_ERJ-3EKJ22R0V,R,22 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ22R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ22R0V
R_ERJ-3EKJ2200V,R,220 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 220 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2200V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2200V
R_ERJ-3EKJ2201V,R,2.2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2201V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2201V
R_ERJ-3EKJ2202V,R,22 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2202V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2202V
R_ERJ-3EKJ2203V,R,220 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 220 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2203V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2203V
R_ERJ-3EKJ24R0V,R,24 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 24 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ24R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ24R0V
R_ERJ-3EKJ2400V,R,240 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 240 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2400V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2400V
R_ERJ-3EKJ2401V,R,2.4 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.4 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2401V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2401V
R_ERJ-3EKJ2402V,R,24 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 24 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2402V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2402V
R_ERJ-3EKJ2403V,R,240 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 240 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2403V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2403V
R_ERJ-3EKJ27R0V,R,27 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 27 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ27R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ27R0V
R_ERJ-3EKJ2700V,R,270 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 270 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2700V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2700V
R_ERJ-3EKJ2701V,R,2.7 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.7 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2701V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2701V
R_ERJ-3EKJ2702V,R,27 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 27 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2702V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2702V
R_ERJ-3EKJ2703V,R,270 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 270 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2703V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ2703V
R_ERJ-3EKJ30R0V,R,30 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ30R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ30R0V
R_ERJ-3EKJ3000V,R,300 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3000V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3000V
R_ERJ-3EKJ3001V,R,3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3001V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3001V
R_ERJ-3EKJ3002V,R,30 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3002V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3002V
R_ERJ-3EKJ3003V,R,300 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3003V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3003V
R_ERJ-3EKJ33R0V,R,33 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 33 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ33R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ33R0V
R_ERJ-3EKJ3300V,R,330 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 330 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3300V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3300V
R_ERJ-3EKJ3301V,R,3.3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.3 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3301V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3301V
R_ERJ-3EKJ3302V,R,33 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 33 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3302V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3302V
R_ERJ-3EKJ3303V,R,330 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 330 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3303V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3303V
R_ERJ-3EKJ36R0V,R,36 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 36 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ36R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ36R0V
R_ERJ-3EKJ3600V,R,360 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 360 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3600V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3600V
R_ERJ-3EKJ3601V,R,3.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.6 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3601V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3601V
R_ERJ-3EKJ3602V,R,36 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 36 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3602V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3602V
R_ERJ-3EKJ3603V,R,360 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 360 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3603V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3603V
R_ERJ-3EKJ39R0V,R,39 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ39R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ39R0V
R_ERJ-3EKJ3900V,R,390 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3900V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3900V
R_ERJ-3EKJ3901V,R,3.9 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.9 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3901V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3901V
R_ERJ-3EKJ3902V,R,39 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3902V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3902V
R_ERJ-3EKJ3903V,R,390 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3903V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ3903V
R_ERJ-3EKJ43R0V,R,43 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ43R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ43R0V
R_ERJ-3EKJ4300V,R,430 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ4300V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4300V
R_ERJ-3EKJ4301V,R,4.3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.3 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4301V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4301V
R_ERJ-3EKJ4302V,R,43 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4302V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4302V
R_ERJ-3EKJ4303V,R,430 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4303V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4303V
R_ERJ-3EKJ47R0V,R,47 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ47R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ47R0V
R_ERJ-3EKJ4700V,R,470 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ4700V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4700V
R_ERJ-3EKJ4701V,R,4.7 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.7 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4701V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4701V
R_ERJ-3EKJ4702V,R,47 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4702V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4702V
R_ERJ-3EKJ4703V,R,470 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4703V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ4703V
R_ERJ-3EKJ51R0V,R,51 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ51R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ51R0V
R_ERJ-3EKJ5100V,R,510 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ5100V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5100V
R_ERJ-3EKJ5101V,R,5.1 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.1 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5101V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5101V
R_ERJ-3EKJ5102V,R,51 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5102V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5102V
R_ERJ-3EKJ5103V,R,510 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5103V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5103V
R_ERJ-3EKJ56R0V,R,56 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ56R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ56R0V
R_ERJ-3EKJ5600V,R,560 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ5600V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5600V
R_ERJ-3EKJ5601V,R,5.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.6 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5601V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5601V
R_ERJ-3EKJ5602V,R,56 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5602V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5602V
R_ERJ-3EKJ5603V,R,560 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5603V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ5603V
R_ERJ-3EKJ62R0V,R,62 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ62R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ62R0V
R_ERJ-3EKJ6200V,R,620 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ6200V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6200V
R_ERJ-3EKJ6201V,R,6.2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6201V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6201V
R_ERJ-3EKJ6202V,R,62 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6202V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6202V
R_ERJ-3EKJ6203V,R,620 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6203V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6203V
R_ERJ-3EKJ68R0V,R,68 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ68R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ68R0V
R_ERJ-3EKJ6800V,R,680 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ6800V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6800V
R_ERJ-3EKJ6801V,R,6.8 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.8 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6801V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6801V
R_ERJ-3EKJ6802V,R,68 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6802V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6802V
R_ERJ-3EKJ6803V,R,680 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6803V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ6803V
R_ERJ-3EKJ75R0V,R,75 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ75R0V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ75R0V
R_ERJ-3EKJ7500V,R,750 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ7500V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ7500V
R_ERJ-3EKJ7501V,R,7.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.5 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ7501V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ7501V
R_ERJ-3EKJ7502V,R,75 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ7502V,5%,75V,0603,1608,ERJ-3EK,https://www.trustedparts.com/en/search/ERJ-3EKJ7502V
