Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Color,Pitch (mm),Pin Count,Mounting Angle,Current Rating (A),Voltage Rating (V),Mounting Style,Contact Plating
J_TBP02R1-381-02BE,J,TBP02R1-381-02BE,connector_footprints:TBP02R1-381-02BE,https://www.sameskydevices.com/product/resource/tbp02r1-381.pdf,"Same Sky TBP02R1-381 series,  2 positions connector,  3.81 mm pitch,  Blue,  Vertical mounting,  8.0 A,  300 V,  Through Hole,  Tin plated",Same Sky,TBP02R1-381-02BE,TBP02R1-381,https://www.trustedparts.com/en/search/TBP02R1-381-02BE,Blue,3.81,2,Vertical,8.0,300,Through Hole,Tin
